order_id,customer_id,product_id,order_date,quantity,unit_price,discount,region_x,status,revenue,name,age,gender,city,region_y,signup_date,membership_tier,signup_year,tenure_days,age_group,tenure_months,product_name,category,cost_price,selling_price,stock_available,profit,margin,inventory_cost,inventory_revenue,inventory_risk,inventory_risk_label,price_bucket
ORD13101,C1082,P030,2023-01-28,3,109.99,0.0,West,Completed,329.97,Manish Shah,24,Male,Mumbai,West,2020-08-24,Gold,2020,663,18-25,22.1,Coffee Maker,Home & Kitchen,45.0,109.99,306,64.99,0.5908718974452223,13770.0,33656.939999999995,False,Normal,High Price
ORD13102,C1076,P002,2023-08-25,2,34.99,0.0,West,Completed,69.98,Aarav Nair,46,Male,Pune,West,2022-04-03,Platinum,2022,76,36-50,2.533333333333333,Formal Shirt,Apparel,12.0,34.99,465,22.99,0.6570448699628465,5580.0,16270.35,False,Normal,Mid Price
ORD13103,C1034,P037,2023-05-18,5,49.99,0.0,West,Completed,249.95,Divya Nair,34,Male,Ahmedabad,West,2021-07-03,Gold,2021,350,26-35,11.666666666666666,Building Blocks,Toys & Games,18.0,49.99,374,31.99,0.6399279855971194,6732.0,18696.26,False,Normal,Mid Price
ORD13104,C1015,P009,2022-03-30,1,49.99,0.0,East,Completed,49.99,Rohan Patel,54,Female,Bhubaneswar,East,2021-08-20,Gold,2021,302,50+,10.066666666666666,Laptop Stand,Electronics,20.0,49.99,132,29.99,0.5999199839967994,2640.0,6598.68,False,Normal,Mid Price
ORD13105,C1101,P013,2023-10-09,4,49.99,0.0,West,Completed,199.96,Sunita Mishra,28,Female,Pune,West,2022-01-21,Gold,2022,148,26-35,4.933333333333334,Yoga Mat,Sports & Fitness,18.0,49.99,360,31.99,0.6399279855971194,6480.0,17996.4,False,Normal,Mid Price
ORD13106,C1001,P013,2022-09-05,2,49.99,0.0,East,Completed,99.98,Bhavna Nair,53,Male,Bhubaneswar,East,2020-02-02,Silver,2020,867,50+,28.9,Yoga Mat,Sports & Fitness,18.0,49.99,360,31.99,0.6399279855971194,6480.0,17996.4,False,Normal,Mid Price
ORD13107,C1077,P038,2023-07-20,3,64.99,0.0,North,Completed,194.97,Neha Mishra,22,Male,Chandigarh,North,2021-04-12,Silver,2021,432,18-25,14.4,Remote Control Car,Toys & Games,22.0,64.99,78,42.99,0.6614863825203877,1716.0,5069.219999999999,False,Normal,High Price
ORD13108,C1032,P009,2023-02-25,1,49.99,0.0,East,Completed,49.99,Suresh Krishnan,25,Male,Bhubaneswar,East,2020-12-28,Gold,2020,537,18-25,17.9,Laptop Stand,Electronics,20.0,49.99,132,29.99,0.5999199839967994,2640.0,6598.68,False,Normal,Mid Price
ORD13109,C1084,P010,2023-11-23,3,39.99,0.0,West,Completed,119.97,Vishal Mishra,45,Male,Ahmedabad,West,2022-05-02,Gold,2022,47,36-50,1.5666666666666669,USB-C Hub,Electronics,15.0,39.99,151,24.99,0.6249062265566392,2265.0,6038.490000000001,False,Normal,Mid Price
ORD13110,C1132,P006,2023-05-30,1,129.99,0.0,West,Completed,129.99,Harish Pandey,47,Female,Pune,West,2021-08-22,Gold,2021,300,36-50,10.0,Wireless Headphones,Electronics,65.0,129.99,101,64.99000000000001,0.499961535502731,6565.0,13128.990000000002,False,Normal,High Price
ORD13111,C1044,P025,2023-07-03,2,24.99,0.05,West,Completed,47.481,Mohit Pandey,39,Female,Ahmedabad,West,2021-11-16,Platinum,2021,214,36-50,7.133333333333334,Sunscreen SPF50,Beauty & Personal Care,7.0,24.99,443,17.99,0.7198879551820728,3101.0,11070.57,False,Normal,Low Price
ORD13112,C1100,P011,2023-05-18,1,159.99,0.0,East,Completed,159.99,Simran Joshi,19,Female,Guwahati,East,2020-04-18,Gold,2020,791,18-25,26.366666666666667,Noise Cancelling Earbuds,Electronics,80.0,159.99,496,79.99000000000001,0.4999687480467529,39680.0,79355.04000000001,True,High Risk,High Price
ORD13113,C1033,P005,2022-02-10,1,99.99,0.05,North,Completed,94.9905,Suresh Mishra,22,Male,Lucknow,North,2021-02-16,Platinum,2021,487,18-25,16.233333333333334,Winter Jacket,Apparel,35.0,99.99,136,64.99,0.6499649964996499,4760.0,13598.64,False,Normal,High Price
ORD13114,C1002,P003,2022-03-20,1,54.99,0.0,West,Returned,54.99,Ananya Krishnan,33,Male,Ahmedabad,West,2022-01-03,Platinum,2022,166,26-35,5.533333333333333,Denim Jeans,Apparel,18.0,54.99,378,36.99,0.6726677577741408,6804.0,20786.22,False,Normal,Mid Price
ORD13115,C1110,P033,2023-11-01,4,59.99,0.0,South,Returned,239.96,Rajesh Sinha,54,Female,Kochi,South,2021-12-20,Gold,2021,180,50+,6.0,Bedsheet Set,Home & Kitchen,20.0,59.99,343,39.99,0.6666111018503084,6860.0,20576.57,False,Normal,High Price
ORD13116,C1058,P009,2022-07-07,1,49.99,0.0,South,Completed,49.99,Pooja Sinha,20,Male,Bangalore,South,2022-03-12,Gold,2022,98,18-25,3.2666666666666666,Laptop Stand,Electronics,20.0,49.99,132,29.99,0.5999199839967994,2640.0,6598.68,False,Normal,Mid Price
ORD13117,C1024,P010,2023-05-21,1,39.99,0.0,West,Completed,39.99,Ananya Rao,50,Male,Mumbai,West,2020-05-11,Platinum,2020,768,36-50,25.6,USB-C Hub,Electronics,15.0,39.99,151,24.99,0.6249062265566392,2265.0,6038.490000000001,False,Normal,Mid Price
ORD13118,C1010,P034,2022-04-29,1,39.99,0.05,West,Completed,37.9905,Rajesh Krishnan,36,Male,Pune,West,2021-06-30,Platinum,2021,353,36-50,11.766666666666667,LED Desk Lamp,Home & Kitchen,15.0,39.99,51,24.99,0.6249062265566392,765.0,2039.49,False,Normal,Mid Price
ORD13119,C1133,P040,2023-01-11,3,27.99,0.0,South,Completed,83.97,Tarun Agarwal,24,Female,Kochi,South,2021-02-22,Silver,2021,481,18-25,16.033333333333335,Jigsaw Puzzle 1000pc,Toys & Games,9.0,27.99,199,18.99,0.6784565916398714,1791.0,5570.009999999999,False,Normal,Low Price
ORD13120,C1175,P012,2023-12-12,1,44.99,0.0,North,Completed,44.99,Arjun Verma,50,Male,Chandigarh,North,2020-08-28,Gold,2020,659,36-50,21.966666666666665,Portable Charger,Electronics,18.0,44.99,244,26.99,0.5999110913536342,4392.0,10977.56,False,Normal,Mid Price
ORD13121,C1103,P006,2022-02-04,1,129.99,0.0,North,Completed,129.99,Tanvi Singh,39,Male,Jaipur,North,2020-10-12,Gold,2020,614,36-50,20.466666666666665,Wireless Headphones,Electronics,65.0,129.99,101,64.99000000000001,0.499961535502731,6565.0,13128.990000000002,False,Normal,High Price
ORD13122,C1092,P034,2022-03-08,1,39.99,0.0,South,Completed,39.99,Harish Sharma,53,Male,Kochi,South,2020-08-17,Platinum,2020,670,50+,22.33333333333333,LED Desk Lamp,Home & Kitchen,15.0,39.99,51,24.99,0.6249062265566392,765.0,2039.49,False,Normal,Mid Price
ORD13123,C1011,P032,2023-05-02,1,34.99,0.0,South,Completed,34.99,Nisha Gupta,48,Female,Chennai,South,2021-10-17,Platinum,2021,244,36-50,8.133333333333333,Water Purifier Filter,Home & Kitchen,12.0,34.99,489,22.99,0.6570448699628465,5868.0,17110.11,False,Normal,Mid Price
ORD13124,C1071,P034,2022-05-21,1,39.99,0.1,South,Completed,35.991,Gaurav Agarwal,29,Male,Hyderabad,South,2021-06-11,Platinum,2021,372,26-35,12.4,LED Desk Lamp,Home & Kitchen,15.0,39.99,51,24.99,0.6249062265566392,765.0,2039.49,False,Normal,Mid Price
ORD13125,C1186,P021,2023-04-02,2,7.99,0.0,North,Completed,15.98,Rohan Sinha,52,Male,Jaipur,North,2021-05-02,Gold,2021,412,50+,13.733333333333333,Sticky Notes Bulk,Stationery,2.5,7.99,179,5.49,0.6871088861076345,447.5,1430.21,False,Normal,Low Price
ORD13126,C1131,P012,2023-05-05,1,44.99,0.0,North,Completed,44.99,Jyoti Chopra,20,Female,Lucknow,North,2022-02-20,Silver,2022,118,18-25,3.933333333333333,Portable Charger,Electronics,18.0,44.99,244,26.99,0.5999110913536342,4392.0,10977.56,False,Normal,Mid Price
ORD13127,C1165,P038,2023-02-28,1,64.99,0.1,North,Completed,58.491,Siddharth Krishnan,35,Male,Chandigarh,North,2021-10-04,Platinum,2021,257,26-35,8.566666666666666,Remote Control Car,Toys & Games,22.0,64.99,78,42.99,0.6614863825203877,1716.0,5069.219999999999,False,Normal,High Price
ORD13128,C1153,P018,2022-05-17,2,14.99,0.0,North,Completed,29.98,Nandini Agarwal,53,Male,Jaipur,North,2020-08-28,Platinum,2020,659,50+,21.966666666666665,Protein Shaker,Sports & Fitness,5.0,14.99,389,9.99,0.666444296197465,1945.0,5831.11,False,Normal,Low Price
ORD13129,C1120,P031,2023-06-07,3,49.99,0.15,East,Completed,127.4745,Deepa Shah,45,Male,Kolkata,East,2021-04-06,Gold,2021,438,36-50,14.6,Non-stick Pan,Home & Kitchen,18.0,49.99,190,31.99,0.6399279855971194,3420.0,9498.1,False,Normal,Mid Price
ORD13130,C1107,P029,2022-01-10,1,199.99,0.0,East,Completed,199.99,Kunal Sinha,50,Male,Guwahati,East,2021-10-23,Platinum,2021,238,36-50,7.933333333333334,Air Purifier,Home & Kitchen,90.0,199.99,473,109.99,0.5499774988749437,42570.0,94595.27,True,High Risk,High Price
ORD13131,C1102,P002,2022-09-07,3,34.99,0.0,East,Completed,104.97,Simran Singh,53,Female,Patna,East,2021-03-22,Platinum,2021,453,50+,15.1,Formal Shirt,Apparel,12.0,34.99,465,22.99,0.6570448699628465,5580.0,16270.35,False,Normal,Mid Price
ORD13132,C1077,P012,2023-05-02,1,44.99,0.0,North,Completed,44.99,Neha Mishra,22,Male,Chandigarh,North,2021-04-12,Silver,2021,432,18-25,14.4,Portable Charger,Electronics,18.0,44.99,244,26.99,0.5999110913536342,4392.0,10977.56,False,Normal,Mid Price
ORD13133,C1028,P003,2023-07-21,2,54.99,0.0,North,Completed,109.98,Tanvi Shah,33,Male,Delhi,North,2020-03-13,Platinum,2020,827,26-35,27.566666666666663,Denim Jeans,Apparel,18.0,54.99,378,36.99,0.6726677577741408,6804.0,20786.22,False,Normal,Mid Price
ORD13134,C1107,P003,2022-05-30,2,54.99,0.0,East,Completed,109.98,Kunal Sinha,50,Male,Guwahati,East,2021-10-23,Platinum,2021,238,36-50,7.933333333333334,Denim Jeans,Apparel,18.0,54.99,378,36.99,0.6726677577741408,6804.0,20786.22,False,Normal,Mid Price
ORD13135,C1063,P026,2022-03-11,1,19.99,0.0,North,Returned,19.99,Nikhil Gupta,35,Male,Chandigarh,North,2021-09-02,Gold,2021,289,26-35,9.633333333333333,Hair Serum,Beauty & Personal Care,6.0,19.99,323,13.989999999999998,0.6998499249624812,1938.0,6456.77,False,Normal,Low Price
ORD13136,C1191,P025,2022-06-18,1,24.99,0.0,East,Completed,24.99,Shreya Malhotra,54,Female,Kolkata,East,2021-09-03,Gold,2021,288,50+,9.6,Sunscreen SPF50,Beauty & Personal Care,7.0,24.99,443,17.99,0.7198879551820728,3101.0,11070.57,False,Normal,Low Price
ORD13137,C1197,P023,2023-01-06,4,22.99,0.0,North,Completed,91.96,Isha Mehta,54,Female,Chandigarh,North,2021-02-24,Silver,2021,479,50+,15.966666666666669,Desk Organiser,Stationery,8.0,22.99,287,14.989999999999998,0.6520226185297956,2296.0,6598.129999999999,False,Normal,Low Price
ORD13138,C1059,P021,2023-03-19,1,7.99,0.0,North,Completed,7.99,Pranav Patel,36,Male,Chandigarh,North,2021-01-26,Silver,2021,508,36-50,16.933333333333334,Sticky Notes Bulk,Stationery,2.5,7.99,179,5.49,0.6871088861076345,447.5,1430.21,False,Normal,Low Price
ORD13139,C1139,P010,2022-07-17,2,39.99,0.0,North,Completed,79.98,Varun Mishra,50,Male,Delhi,North,2021-10-07,Gold,2021,254,36-50,8.466666666666667,USB-C Hub,Electronics,15.0,39.99,151,24.99,0.6249062265566392,2265.0,6038.490000000001,False,Normal,Mid Price
ORD13140,C1004,P024,2023-09-13,3,29.99,0.0,South,Completed,89.97,Aarav Gupta,46,Female,Chennai,South,2020-06-08,Silver,2020,740,36-50,24.666666666666668,Face Moisturiser,Beauty & Personal Care,9.0,29.99,373,20.99,0.6998999666555519,3357.0,11186.27,False,Normal,Low Price
ORD13141,C1005,P018,2023-05-06,2,14.99,0.0,East,Completed,29.98,Alok Joshi,25,Male,Kolkata,East,2020-04-09,Silver,2020,800,18-25,26.666666666666668,Protein Shaker,Sports & Fitness,5.0,14.99,389,9.99,0.666444296197465,1945.0,5831.11,False,Normal,Low Price
ORD13142,C1032,P016,2023-10-24,4,54.99,0.0,East,Completed,219.96,Suresh Krishnan,25,Male,Bhubaneswar,East,2020-12-28,Gold,2020,537,18-25,17.9,Dumbell Pair 5kg,Sports & Fitness,20.0,54.99,402,34.99,0.6362975086379342,8040.0,22105.98,False,Normal,Mid Price
ORD13143,C1101,P001,2023-06-18,1,19.99,0.0,West,Completed,19.99,Sunita Mishra,28,Female,Pune,West,2022-01-21,Gold,2022,148,26-35,4.933333333333334,Cotton Kurta,Apparel,8.0,19.99,132,11.989999999999998,0.599799899949975,1056.0,2638.68,False,Normal,Low Price
ORD13144,C1074,P017,2022-02-01,1,29.99,0.0,West,Completed,29.99,Komal Rao,48,Female,Ahmedabad,West,2022-01-05,Platinum,2022,164,36-50,5.466666666666667,Cycling Gloves,Sports & Fitness,10.0,29.99,129,19.99,0.6665555185061687,1290.0,3868.71,False,Normal,Low Price
ORD13145,C1168,P033,2022-05-30,3,59.99,0.15,West,Completed,152.9745,Vishal Reddy,52,Female,Pune,West,2020-09-20,Gold,2020,636,50+,21.2,Bedsheet Set,Home & Kitchen,20.0,59.99,343,39.99,0.6666111018503084,6860.0,20576.57,False,Normal,High Price
ORD13146,C1097,P025,2023-04-21,2,24.99,0.0,West,Completed,49.98,Swati Chopra,43,Female,Ahmedabad,West,2020-03-18,Gold,2020,822,36-50,27.4,Sunscreen SPF50,Beauty & Personal Care,7.0,24.99,443,17.99,0.7198879551820728,3101.0,11070.57,False,Normal,Low Price
ORD13147,C1065,P009,2023-07-03,2,49.99,0.0,West,Completed,99.98,Nikhil Mehta,46,Male,Ahmedabad,West,2021-01-07,Gold,2021,527,36-50,17.566666666666666,Laptop Stand,Electronics,20.0,49.99,132,29.99,0.5999199839967994,2640.0,6598.68,False,Normal,Mid Price
ORD13148,C1038,P015,2023-04-27,2,24.99,0.0,East,Completed,49.98,Sneha Gupta,43,Male,Kolkata,East,2020-09-28,Gold,2020,628,36-50,20.933333333333334,Resistance Bands Set,Sports & Fitness,8.0,24.99,117,16.99,0.6798719487795117,936.0,2923.83,False,Normal,Low Price
ORD13149,C1065,P003,2023-12-06,2,54.99,0.0,West,Completed,109.98,Nikhil Mehta,46,Male,Ahmedabad,West,2021-01-07,Gold,2021,527,36-50,17.566666666666666,Denim Jeans,Apparel,18.0,54.99,378,36.99,0.6726677577741408,6804.0,20786.22,False,Normal,Mid Price
ORD13150,C1136,P024,2023-09-06,2,29.99,0.0,North,Completed,59.98,Nikhil Joshi,26,Female,Delhi,North,2021-11-04,Gold,2021,226,26-35,7.533333333333333,Face Moisturiser,Beauty & Personal Care,9.0,29.99,373,20.99,0.6998999666555519,3357.0,11186.27,False,Normal,Low Price
ORD13151,C1074,P003,2022-04-04,2,54.99,0.0,West,Completed,109.98,Komal Rao,48,Female,Ahmedabad,West,2022-01-05,Platinum,2022,164,36-50,5.466666666666667,Denim Jeans,Apparel,18.0,54.99,378,36.99,0.6726677577741408,6804.0,20786.22,False,Normal,Mid Price
ORD13152,C1086,P011,2023-09-24,2,159.99,0.0,East,Completed,319.98,Swati Kumar,45,Male,Guwahati,East,2020-08-12,Silver,2020,675,36-50,22.5,Noise Cancelling Earbuds,Electronics,80.0,159.99,496,79.99000000000001,0.4999687480467529,39680.0,79355.04000000001,True,High Risk,High Price
ORD13153,C1132,P008,2022-10-05,4,89.99,0.0,West,Completed,359.96,Harish Pandey,47,Female,Pune,West,2021-08-22,Gold,2021,300,36-50,10.0,Bluetooth Speaker,Electronics,40.0,89.99,50,49.99,0.5555061673519279,2000.0,4499.5,False,Normal,High Price
ORD13154,C1136,P032,2022-11-28,4,34.99,0.0,North,Completed,139.96,Nikhil Joshi,26,Female,Delhi,North,2021-11-04,Gold,2021,226,26-35,7.533333333333333,Water Purifier Filter,Home & Kitchen,12.0,34.99,489,22.99,0.6570448699628465,5868.0,17110.11,False,Normal,Mid Price
ORD13155,C1046,P039,2022-11-10,1,22.99,0.0,North,Completed,22.99,Swati Mishra,39,Male,Delhi,North,2021-04-14,Gold,2021,430,36-50,14.333333333333334,Kids Painting Kit,Toys & Games,8.0,22.99,88,14.989999999999998,0.6520226185297956,704.0,2023.12,False,Normal,Low Price
ORD13156,C1078,P007,2022-10-13,1,210.0,0.0,East,Completed,210.0,Ritu Pandey,54,Female,Patna,East,2021-09-19,Platinum,2021,272,50+,9.066666666666666,Smartwatch Pro,Electronics,95.0,210.0,218,115.0,0.5476190476190477,20710.0,45780.0,False,Normal,High Price
ORD13157,C1085,P003,2023-09-20,4,54.99,0.0,East,Completed,219.96,Amit Chopra,20,Female,Guwahati,East,2020-01-07,Silver,2020,893,18-25,29.766666666666666,Denim Jeans,Apparel,18.0,54.99,378,36.99,0.6726677577741408,6804.0,20786.22,False,Normal,Mid Price
ORD13158,C1025,P011,2022-10-30,1,159.99,0.0,East,Completed,159.99,Harish Shah,29,Female,Bhubaneswar,East,2020-08-04,Gold,2020,683,26-35,22.766666666666666,Noise Cancelling Earbuds,Electronics,80.0,159.99,496,79.99000000000001,0.4999687480467529,39680.0,79355.04000000001,True,High Risk,High Price
ORD13159,C1152,P034,2023-07-21,1,39.99,0.0,East,Completed,39.99,Vivek Kumar,24,Female,Kolkata,East,2020-11-20,Platinum,2020,575,18-25,19.166666666666668,LED Desk Lamp,Home & Kitchen,15.0,39.99,51,24.99,0.6249062265566392,765.0,2039.49,False,Normal,Mid Price
ORD13160,C1132,P003,2022-06-27,1,54.99,0.0,West,Completed,54.99,Harish Pandey,47,Female,Pune,West,2021-08-22,Gold,2021,300,36-50,10.0,Denim Jeans,Apparel,18.0,54.99,378,36.99,0.6726677577741408,6804.0,20786.22,False,Normal,Mid Price
ORD13161,C1133,P018,2022-09-10,1,14.99,0.0,South,Completed,14.99,Tarun Agarwal,24,Female,Kochi,South,2021-02-22,Silver,2021,481,18-25,16.033333333333335,Protein Shaker,Sports & Fitness,5.0,14.99,389,9.99,0.666444296197465,1945.0,5831.11,False,Normal,Low Price
ORD13162,C1159,P030,2022-07-07,4,109.99,0.0,North,Completed,439.96,Tarun Singh,48,Female,Delhi,North,2022-04-03,Gold,2022,76,36-50,2.533333333333333,Coffee Maker,Home & Kitchen,45.0,109.99,306,64.99,0.5908718974452223,13770.0,33656.939999999995,False,Normal,High Price
ORD13163,C1171,P011,2023-02-06,1,159.99,0.2,East,Completed,127.99200000000002,Aarav Singh,53,Male,Patna,East,2021-01-12,Platinum,2021,522,50+,17.4,Noise Cancelling Earbuds,Electronics,80.0,159.99,496,79.99000000000001,0.4999687480467529,39680.0,79355.04000000001,True,High Risk,High Price
ORD13164,C1139,P007,2022-05-30,1,210.0,0.05,North,Completed,199.5,Varun Mishra,50,Male,Delhi,North,2021-10-07,Gold,2021,254,36-50,8.466666666666667,Smartwatch Pro,Electronics,95.0,210.0,218,115.0,0.5476190476190477,20710.0,45780.0,False,Normal,High Price
ORD13165,C1199,P005,2023-07-18,5,99.99,0.1,East,Completed,449.955,Mohit Pandey,32,Male,Guwahati,East,2020-08-17,Silver,2020,670,26-35,22.33333333333333,Winter Jacket,Apparel,35.0,99.99,136,64.99,0.6499649964996499,4760.0,13598.64,False,Normal,High Price
ORD13166,C1002,P004,2022-09-18,4,79.99,0.0,West,Completed,319.96,Ananya Krishnan,33,Male,Ahmedabad,West,2022-01-03,Platinum,2022,166,26-35,5.533333333333333,Ethnic Saree,Apparel,22.0,79.99,300,57.99,0.7249656207025879,6600.0,23997.0,False,Normal,High Price
ORD13167,C1153,P012,2023-08-21,3,44.99,0.0,North,Completed,134.97,Nandini Agarwal,53,Male,Jaipur,North,2020-08-28,Platinum,2020,659,50+,21.966666666666665,Portable Charger,Electronics,18.0,44.99,244,26.99,0.5999110913536342,4392.0,10977.56,False,Normal,Mid Price
ORD13168,C1090,P037,2022-09-30,1,49.99,0.0,South,Completed,49.99,Pooja Mehta,35,Female,Bangalore,South,2020-08-04,Gold,2020,683,26-35,22.766666666666666,Building Blocks,Toys & Games,18.0,49.99,374,31.99,0.6399279855971194,6732.0,18696.26,False,Normal,Mid Price
ORD13169,C1181,P008,2023-09-02,1,89.99,0.0,West,Completed,89.99,Sachin Sharma,22,Female,Surat,West,2020-05-08,Gold,2020,771,18-25,25.7,Bluetooth Speaker,Electronics,40.0,89.99,50,49.99,0.5555061673519279,2000.0,4499.5,False,Normal,High Price
ORD13170,C1042,P031,2022-05-24,1,49.99,0.0,East,Completed,49.99,Pooja Rao,23,Male,Kolkata,East,2020-05-02,Gold,2020,777,18-25,25.9,Non-stick Pan,Home & Kitchen,18.0,49.99,190,31.99,0.6399279855971194,3420.0,9498.1,False,Normal,Mid Price
ORD13171,C1180,P015,2022-02-25,1,24.99,0.05,West,Completed,23.7405,Karan Nair,48,Male,Ahmedabad,West,2021-10-19,Platinum,2021,242,36-50,8.066666666666666,Resistance Bands Set,Sports & Fitness,8.0,24.99,117,16.99,0.6798719487795117,936.0,2923.83,False,Normal,Low Price
ORD13172,C1125,P007,2022-10-02,1,210.0,0.2,West,Completed,168.0,Nandini Verma,48,Male,Surat,West,2020-09-27,Platinum,2020,629,36-50,20.966666666666665,Smartwatch Pro,Electronics,95.0,210.0,218,115.0,0.5476190476190477,20710.0,45780.0,False,Normal,High Price
ORD13173,C1158,P018,2023-11-08,2,14.99,0.15,West,Completed,25.483,Komal Kumar,34,Female,Mumbai,West,2020-08-25,Gold,2020,662,26-35,22.066666666666663,Protein Shaker,Sports & Fitness,5.0,14.99,389,9.99,0.666444296197465,1945.0,5831.11,False,Normal,Low Price
ORD13174,C1101,P002,2022-10-11,1,34.99,0.0,West,Completed,34.99,Sunita Mishra,28,Female,Pune,West,2022-01-21,Gold,2022,148,26-35,4.933333333333334,Formal Shirt,Apparel,12.0,34.99,465,22.99,0.6570448699628465,5580.0,16270.35,False,Normal,Mid Price
ORD13175,C1181,P018,2023-09-11,2,14.99,0.0,West,Completed,29.98,Sachin Sharma,22,Female,Surat,West,2020-05-08,Gold,2020,771,18-25,25.7,Protein Shaker,Sports & Fitness,5.0,14.99,389,9.99,0.666444296197465,1945.0,5831.11,False,Normal,Low Price
ORD13176,C1038,P017,2022-08-31,1,29.99,0.0,East,Completed,29.99,Sneha Gupta,43,Male,Kolkata,East,2020-09-28,Gold,2020,628,36-50,20.933333333333334,Cycling Gloves,Sports & Fitness,10.0,29.99,129,19.99,0.6665555185061687,1290.0,3868.71,False,Normal,Low Price
ORD13177,C1134,P014,2022-08-14,1,89.99,0.0,East,Completed,89.99,Manish Nair,29,Female,Bhubaneswar,East,2021-12-11,Gold,2021,189,26-35,6.3,Running Shoes,Sports & Fitness,40.0,89.99,488,49.99,0.5555061673519279,19520.0,43915.12,True,High Risk,High Price
ORD13178,C1144,P016,2023-07-09,2,54.99,0.0,North,Completed,109.98,Shreya Sinha,40,Female,Delhi,North,2020-10-16,Platinum,2020,610,36-50,20.33333333333333,Dumbell Pair 5kg,Sports & Fitness,20.0,54.99,402,34.99,0.6362975086379342,8040.0,22105.98,False,Normal,Mid Price
ORD13179,C1189,P002,2023-09-21,5,34.99,0.2,North,Completed,139.96,Sneha Agarwal,44,Female,Chandigarh,North,2021-05-17,Platinum,2021,397,36-50,13.233333333333333,Formal Shirt,Apparel,12.0,34.99,465,22.99,0.6570448699628465,5580.0,16270.35,False,Normal,Mid Price
ORD13180,C1023,P005,2022-09-10,3,99.99,0.0,West,Completed,299.97,Sunita Verma,34,Male,Surat,West,2022-06-18,Gold,2022,0,26-35,0.0,Winter Jacket,Apparel,35.0,99.99,136,64.99,0.6499649964996499,4760.0,13598.64,False,Normal,High Price
ORD13181,C1137,P019,2022-06-19,4,9.99,0.0,South,Completed,39.96,Ritu Sinha,22,Male,Kochi,South,2021-09-29,Gold,2021,262,18-25,8.733333333333333,Notebook Set 5pk,Stationery,3.5,9.99,181,6.49,0.6496496496496497,633.5,1808.19,False,Normal,Low Price
ORD13182,C1176,P025,2022-01-04,1,24.99,0.2,East,Completed,19.992,Rohan Kumar,48,Female,Bhubaneswar,East,2021-08-24,Platinum,2021,298,36-50,9.933333333333334,Sunscreen SPF50,Beauty & Personal Care,7.0,24.99,443,17.99,0.7198879551820728,3101.0,11070.57,False,Normal,Low Price
ORD13183,C1101,P040,2022-08-26,1,27.99,0.2,West,Completed,22.392,Sunita Mishra,28,Female,Pune,West,2022-01-21,Gold,2022,148,26-35,4.933333333333334,Jigsaw Puzzle 1000pc,Toys & Games,9.0,27.99,199,18.99,0.6784565916398714,1791.0,5570.009999999999,False,Normal,Low Price
ORD13184,C1053,P031,2023-01-29,3,49.99,0.0,East,Returned,149.97,Divya Iyer,35,Male,Patna,East,2021-07-18,Platinum,2021,335,26-35,11.166666666666666,Non-stick Pan,Home & Kitchen,18.0,49.99,190,31.99,0.6399279855971194,3420.0,9498.1,False,Normal,Mid Price
ORD13185,C1087,P019,2022-10-06,1,9.99,0.0,South,Completed,9.99,Ankita Agarwal,20,Female,Bangalore,South,2021-11-15,Platinum,2021,215,18-25,7.166666666666667,Notebook Set 5pk,Stationery,3.5,9.99,181,6.49,0.6496496496496497,633.5,1808.19,False,Normal,Low Price
ORD13186,C1145,P018,2023-06-21,1,14.99,0.2,East,Completed,11.992,Swati Chopra,50,Male,Patna,East,2021-07-05,Gold,2021,348,36-50,11.6,Protein Shaker,Sports & Fitness,5.0,14.99,389,9.99,0.666444296197465,1945.0,5831.11,False,Normal,Low Price
ORD13187,C1028,P011,2023-09-14,1,159.99,0.05,North,Completed,151.9905,Tanvi Shah,33,Male,Delhi,North,2020-03-13,Platinum,2020,827,26-35,27.566666666666663,Noise Cancelling Earbuds,Electronics,80.0,159.99,496,79.99000000000001,0.4999687480467529,39680.0,79355.04000000001,True,High Risk,High Price
ORD13188,C1110,P031,2023-12-17,2,49.99,0.2,South,Completed,79.98400000000001,Rajesh Sinha,54,Female,Kochi,South,2021-12-20,Gold,2021,180,50+,6.0,Non-stick Pan,Home & Kitchen,18.0,49.99,190,31.99,0.6399279855971194,3420.0,9498.1,False,Normal,Mid Price
ORD13189,C1089,P035,2022-11-18,1,29.99,0.0,West,Completed,29.99,Mohit Sharma,24,Female,Mumbai,West,2022-06-06,Gold,2022,12,18-25,0.4,Action Figure Set,Toys & Games,10.0,29.99,282,19.99,0.6665555185061687,2820.0,8457.18,False,Normal,Low Price
ORD13190,C1088,P015,2022-08-25,1,24.99,0.0,North,Completed,24.99,Preeti Gupta,48,Male,Delhi,North,2021-02-07,Gold,2021,496,36-50,16.533333333333335,Resistance Bands Set,Sports & Fitness,8.0,24.99,117,16.99,0.6798719487795117,936.0,2923.83,False,Normal,Low Price
ORD13191,C1157,P016,2023-12-04,4,54.99,0.0,West,Completed,219.96,Nisha Pandey,45,Male,Pune,West,2020-06-28,Silver,2020,720,36-50,24.0,Dumbell Pair 5kg,Sports & Fitness,20.0,54.99,402,34.99,0.6362975086379342,8040.0,22105.98,False,Normal,Mid Price
ORD13192,C1191,P020,2023-04-09,2,6.99,0.15,East,Completed,11.883,Shreya Malhotra,54,Female,Kolkata,East,2021-09-03,Gold,2021,288,50+,9.6,Gel Pen Set 12pk,Stationery,2.0,6.99,160,4.99,0.7138769670958512,320.0,1118.4,False,Normal,Low Price
